0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,13,14,14,15,0,13,14,0,0
0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,7,6,13,14,15,7,0,6,0,0,0,0,0,0,0,0,0
14,14,14,14,14,0,0,0,14,14,14,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,0,0,22,0,23,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
0,0,6,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,6
14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,14,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
